,link,text,author_name,screen_name,ohi
628916,https://twitter.com/Columcilled/status/1623360957232648192,"@cumbia_con @CultureWarsMag ""Antisemitism"" is what Mossad calls Christians who become conscious of Jewish hatred for Christ and subversion of Christian culture. 

Buckley was a gate keeper and enforcer of Jewish interests in keeping Americans ignorant of Jewish tribal interests by calling it ""antisemitic.""",Sanctum Oleum,Columcilled,0.984001637
714988,https://twitter.com/james960909/status/1625507225526730752,Songbird McCain was Soros's biggest buy. https://t.co/q5fAdHo87i,james johnson,james960909,0.983986259
569380,https://twitter.com/brown8192/status/1624391057612890112,@TPInsidr @kagsundaram Evict and Extradite the corrupt criminal-Soros!,Brown,brown8192,0.983970821
59295,https://twitter.com/SandraYozipovic/status/1625507151019143168,"Just the Facts: ✅
1/3 of our Congress have Israeli / American dual citizenship &amp; are linked to the Mossad. 
Infiltration since Operation Paperclip.",Killer Instinct 🇺🇸,SandraYozipovic,0.983753741
129035,https://twitter.com/Atlantiso1/status/1625605832942518272,"@ClayTravis @BrookingsInst @clayandbuck @nytimes Brookings is the same as Project Lincoln and Hamilton 69. All are Soros funded mafia hit men,operating under the guise of stopping Russian disinformation. Russia doesn't do anything we don't do. In fact we topple regimes covertly and blame Russia.",Linda,Atlantiso1,0.983675539
942960,https://twitter.com/BrownYasmine/status/1625153459988185088,"@backtolife_2023 The face of Soros, pure evil!",Yasmine Brown,BrownYasmine,0.98356539
1220350,https://twitter.com/HankMaglio/status/1623681135816450048,The Soros Biden Connection Exposed (Ep. 1942) – The Dan Bongino Show - https://t.co/QAs38Clvqz,hank maglio,HankMaglio,0.9834705
316202,https://twitter.com/RIred61/status/1625584497281359872,"@shannonrwatts Anthony McRae, the Michigan State shooter, was charged in June 2019 with illegally carrying a concealed handgun without a permit, but later had those charges dismissed by George Soros-backed prosecutor Carol Siemon....enforce existing laws and lock up criminals!",Soarfeet,RIred61,0.983422756
1306101,https://twitter.com/TPInsidr/status/1624816892534743040,Here's everything the leftist controlled media doesn't want you to know about Soros. https://t.co/iJyGtKp7NG,ThePoliticalInsider,TPInsidr,0.983374953
659102,https://twitter.com/Todd_H_225/status/1624930256166477824,"@leslibless Sad but true. Thanks to another Soros paid for DA, NOT upholding the law.",Todd H,Todd_H_225,0.983182192
658558,https://twitter.com/openthebooksaus/status/1623949558618402816,@tanya_plibersek After all we must be the fulcrum for the Khazarians to conquer the world,GlamisTheHelperMouse 🐭,openthebooksaus,0.983003736
1531119,https://twitter.com/salpie/status/1623879858597302272,Kick #Soros funding hugely powerfulfamily guy #Goldman out of this Committee! How is it that a first term guy gets a seat???? https://t.co/omIbT3rf7q,sal,salpie,0.982938349
894098,https://twitter.com/HoaxCoronavirus/status/1625492706125570048,@GonzaloLira1968 it's because this international terrorism attacking Europes energy infrastructure was carried out by the DC jewish occupiers.,coronavirus is a hoax,HoaxCoronavirus,0.982872665
1321499,https://twitter.com/D00mPaul/status/1623409848778911744,@JGreenblattADL @joerogan You literally use your large amounts of jewish money to influence people to be conciliatory to your jewish wants.,Doom Paul,D00mPaul,0.982607663
658572,https://twitter.com/openthebooksaus/status/1623915914294099968,@Slimane50098788 @AndyFrazer8 @AlboMP He is doing with his Khazarian masters tell him to do,GlamisTheHelperMouse 🐭,openthebooksaus,0.982338607
853033,https://twitter.com/CovfefeWorld/status/1623893391053291520,"@kenyladyde I think they should investigate Roth intensively, my guess is he has a lot of pedophilia in his closet.",Jean Jeanny,CovfefeWorld,0.982338607
624832,https://twitter.com/SweetHomeGirI/status/1625278804460703744,"@OccupyDemocrats How proud you are that ‘innocent until proven guilty’ men can’t find defenders because, you’ve intimidated them all with your dark Soros money. I *can’t wait* until you find out all your Earthly wickedness comes with a your spiritual reaping. Pigs have hoofs in the afterlife.",CO2 ISN’T A POLLUTANT FFS,SweetHomeGirI,0.982185423
624836,https://twitter.com/SweetHomeGirI/status/1625272759663329280,"@patriottakes “Media Matters” is a Soros funded outfit ya unbelievable braindead lib idiots. They spreads lies, disinformation and propaganda because, Soros w/ other elites want to STEAL America from We The People.

Americans will have NO PROPERTY RIGHTS and 24/7 digital surveillance. #EatBugs https://t.co/Dx95lLt6qJ https://t.co/drBZwuLga6",CO2 ISN’T A POLLUTANT FFS,SweetHomeGirI,0.982168376
33862,https://twitter.com/fuck_tyranny/status/1624060143674527744,@BennyBlattberg @RonColeman @HikindDov @joerogan @IlhanMN open borders for everyone except israel,Fuck Tyranny,fuck_tyranny,0.982168376
129277,https://twitter.com/Atlantiso1/status/1623386022670225408,"@gunkslinger @DrJillStein That's what I'm saying. Use the LAW! You're advocating leaving them alone to destroy their surroundings. Gun owners don't destroy their surroundings when not looters, or on drugs. You can't enforce the law when Soros owns the AG's, the DA's and the Judges tho.",Linda,Atlantiso1,0.982134163
658368,https://twitter.com/openthebooksaus/status/1624992532445937664,@21WIRE Are the Khazarian fake joos exempt?,GlamisTheHelperMouse 🐭,openthebooksaus,0.982134163
1524793,https://twitter.com/TonyMitidiero/status/1624053883034120192,"@TristanSnell Putin is not attacking Ukraine because he's a madman.  He's attacking our deep state, the globalists you are a part of, because that's where your biolabs you created Covid are, it's the global capital of child trafficking, and Soros playpen.",Tony Mitidiero,TonyMitidiero,0.982099891
81023,https://twitter.com/Tamaralynn212/status/1624095937470537728,@SenRonJohnson Time to investigate George Soros's anti American agenda.,tamara,Tamaralynn212,0.982082605
101962,https://twitter.com/unashamedusa/status/1623590995807068160,Corrupt government run amok. More North Korean tactics by the Soros / Podesta / Obama / Biden cartel of despots. https://t.co/o1rIG6kt5J,The Fetterman Hobbs Biden Brain Institute,unashamedusa,0.981961906
1099477,https://twitter.com/JewWishAshke/status/1624238855686684672,He is so proud of his jewblame. https://t.co/3MUwhq1lve,NoShtickJewishChick,JewWishAshke,0.981788158
195135,https://twitter.com/Justwanttruth1/status/1625579552952193024,@mitchellreports @KateSchweit @MSNBC Soros backed prosecutor once again dropped felony charges on this maniac recently.  He should have been in jail.  Got anything to say about that?,CaliPatriotGal,Justwanttruth1,0.981700718
55215,https://twitter.com/DMashak/status/1623890299398373376,"It appears this group MAGA GOP, is nothing but #Progressive #Globalist cult victims &amp;/or #Soros paid Political Operatives. https://t.co/tU13ksqMfR #Politics #MAGA #BlueDog #Conservative #GOP #Military #HighSchool #Teen #College #Millennials #GenZ #GenA @NinoBoxer @RealCandaceO https://t.co/ZEU3VdenfN https://t.co/KtPLvKtfzN",Don Mashak,DMashak,0.981488883
198839,https://twitter.com/clmuseum/status/1624084635960635392,"@mehaviland99 @AbrahamHamadeh Maricopa County sheriffs are led by Penzone, a Soros supported sheriff. He will do nothing.",clmuseum,clmuseum,0.981417835
175847,https://twitter.com/steph2monaco/status/1624617666374664192,"@Genxer1971 @ChuckCallesto SOROS &amp; Son, friends of Biden owns the media and scrubs all things negative about BIDEN &amp; Son!! https://t.co/vpHgtdE8VL",Stephanie Parker,steph2monaco,0.981166899
379631,https://twitter.com/raymeem/status/1623939868765347840,@V_its_me_ You can’t put the ☝️ jew in jail! You know why?,Signreader,raymeem,0.981130719
824291,https://twitter.com/AFellowPatriot/status/1624100890046246912,"@RickyDoggin @gildea_leo Yep, O'Biden and NumbNuts, @FBI @DHSgov @CIA @NSAGov @DOJPH @WHO @wef @UnitedNationsRU all being run by the Deep State. George Soros and Captain Scwabby Inc. 🇺🇸
We have a long Hard Road ahead of us. 😕🇺🇸😎🚀🔥",🇺🇸Paul Goertz MAGA 🇺🇸,AFellowPatriot,0.981058359
464432,https://twitter.com/scotnjones/status/1625633825412771840,"George Soros spent $40M+ in 75 US district attorneys’ offices. Radical DAs have abandoned their duty to prosecute criminals, endangering our communities. 
Save your neighborhoods… Demand the removal of Soros-funded prosecutors. https://t.co/EEicM2JHrv
 https://t.co/U3ujx2p4Tk",Scot N. Jones,scotnjones,0.98104012
423431,https://twitter.com/PMgeezer/status/1624952532270211072,"Samantha Power &amp; Color Revolution In Hungary - The American Conservative!
Power and Soros will destroy Hungary.  https://t.co/rU47ABwicK",🍊Orwell Was Right🍊,PMgeezer,0.980912507
1073020,https://twitter.com/888algc/status/1623986506246258688,@Hazbeen66 The Hollow's of the  Zionist Mafia,ALGC #NO-2-5G #RZST,888algc,0.980912507
673098,https://twitter.com/jimmyjam30/status/1624966611907055616,"@Maldkor @MingoTango @UndeadNutri @Nature_and_Race It's about power, is it not? Why did whites allow jews to rule over them? Are jews just smarter or are whites just weak?",Jameson,jimmyjam30,0.980784178
133348,https://twitter.com/xtrabiggg/status/1624466911667920896,"All 👀eyes👀 on the #Pennsylvania Political Clusterf*ck AGAIN in 2024! 

Ready the #Zuckerbucks! 

Motivate Soros-installed AGs &amp; Secretaries of State! 

Payoff all DNC-Shopped judges! 

Unconstitutional universal Mail-in Voting AWAY!!! 

We have #ElectionInterference to do! https://t.co/sExYBI9luE",xťřåbíğģğ *Not Valid In Some States,xtrabiggg,0.98069191
195131,https://twitter.com/Justwanttruth1/status/1625617505120317440,@LiberalDogMom @POTUS Really?  The George Soros backed prosecutor dropped this guys felony gun charge.  He should have been in jail!,CaliPatriotGal,Justwanttruth1,0.980636418
961079,https://twitter.com/discipleheart1/status/1625478645270683648,"The modern nation of Israel today could not be what it is, without the blessing &amp; favor of Almighty God.

OK, so the globalist elites, the Rothschilds, the Bilderburgers, the Deep State, and all that jazz, maybe they’re good, but they’re not that good.

Think about it.",David: Disciple 1st / Patriot 2nd,discipleheart1,0.980487406
1211697,https://twitter.com/Hoodoo33/status/1623365289860599808,"@KevinStull5 @irbivor @AnastasiaRoya20 @TheRichFromCali C'mon, do some studying, learn some critical thinking skills, and please be honest about the man in the White House, and investigate his record as well. He has been lying  for 50 years, had no idea what true working people need, and doesn't care. He's a Soros bought globalist.",The Girl with the Voice,Hoodoo33,0.980337381
773922,https://twitter.com/74Truthteller/status/1623835173950291968,@HangLoose1337 @HerzlKarim Rothschild’s are one of the main players behind Blackrock &amp; Vanguard,Guy Brookshier,74Truthteller,0.979957402
821950,https://twitter.com/alexjoe3071/status/1623734877504897024,Do you believe that God is still in control? He Is The White Lion Of The Tribe Of Judah! #JesusChristIsLove,Joshua McQueen,alexjoe3071,0.9797647
343303,https://twitter.com/DeanOrman/status/1623544335500443648,"@DC_Draino @RepClayHiggins they absolutely need to go to prison, all of them. especially that scumbag pedophile roth.",Dean Orman,DeanOrman,0.979745328
128225,https://twitter.com/poshfruit/status/1625276324439855104,"@Steve63619233 @DaveAtherton20 @JoeMulhall_ @hopenothate @DouglasKMurray @Jacob_Rees_Mogg @Nigel_Farage It’s funded by George Soros, Open Society to brainwash children! https://t.co/ojeZISaazF",Poshfruit Painter,poshfruit,0.979648173
129065,https://twitter.com/Atlantiso1/status/1625382389865230336,@GovTimWalz How about enforcing your gun laws and keeping criminal behind bars? That Soros funding must really be nice in your wallets.,Linda,Atlantiso1,0.9795506
1019681,https://twitter.com/Catheri17371327/status/1623672555629584384,Roth's past history condemned him as an advocate for pedophilia...Elon Musk didn't create Roth's past...Roth did https://t.co/bWaozZjtWy,Catherine,Catheri17371327,0.97949183
567007,https://twitter.com/KevinNi75074015/status/1623698697925140480,"@ForgiatoBlow47 Long before then...City of London Rothschild World Banking Cartel, today working through Israel cyber espionage via DoD cloud servers financing greater Israel + Belt &amp; Road Initiative (CCP + Russia + Israel). @brendon_connell",Kevin Nicholson,KevinNi75074015,0.97943294
712822,https://twitter.com/alycek2016/status/1624471152297902080,The world knows This man and his son are evil. They want destruction of America. But the Dems continue to give them our money so in return Soros will donate to Dems 2024 campaign https://t.co/G44ciPpyeR,Mary,alycek2016,0.979075789
477454,https://twitter.com/crusader4US/status/1624114593646669824,He knew Biden was corrupt and needed his hooks in Biden so he could be the puppet master over the Biden Admin. Remember Soros said Obama did not complete the fundamental transformation of the US. https://t.co/jWRKBak5MG,Crusader4US,crusader4US,0.978894949
1012362,https://twitter.com/lynne2times/status/1624242587572879360,"@POTUS Yea,,, right,,, paid for by Soros. Admit you hate Americans",Babs 22,lynne2times,0.978894949
507919,https://twitter.com/valleyblog/status/1624345522789048320,@atensnut @HellOnHeels2020 Rothchilds &gt; Soros &gt; Valerie Jarret &gt; Rice &gt; ObamaBiden &gt; Alphabet agencies &gt; you,valleyblog,valleyblog,0.978793859
1482088,https://twitter.com/slewandredeye/status/1624241018781544448,@RevRayCistman Armed robbery comes with a prison sentence. (Well maybe not in blue cities with Soros funded DA’s.) What am I missing here?,Russell Ramstad,slewandredeye,0.978671908
1466180,https://twitter.com/justmekimhere/status/1625601631352922112,@GretaThunberg @TheRealKeean Uncle Soros must approve of all the money he is making off of you. Might want to help fund some of that money to help clean up what his blackrock and vangard buddies did to this town https://t.co/oo9j2aD1Au,just me Kim,justmekimhere,0.978610694
324650,https://twitter.com/larrydarp/status/1625138160941559808,DeSantis refuses to remove harmful Soros-funded “ERIC” voter roll software in Florida. https://t.co/7RQO0ns4v9,LA Darpinian,larrydarp,0.978610694
694046,https://twitter.com/kellymlong/status/1625611838653190144,Soros-backed ‘disinformation’ group aims to defund conservative news - https://t.co/M6b3fut3md - @washtimes,Kelly M. Long🇺🇸,kellymlong,0.978405237
1096701,https://twitter.com/Patrickwestpalm/status/1625256673945260032,"@AOC City Island &amp; the Bronx/Queens, vote out this self/promoter &amp; George Soros puppet. AOC hates Jesus and those that follow his teachings.",jack,Patrickwestpalm,0.978322625
379559,https://twitter.com/raymeem/status/1625431135886123008,@ramzpaul Why can’t ppl see the replay of Sodom &amp; Gomorrah! The chosen tribe in all things Satanic &amp; this one of it!,Signreader,raymeem,0.978218853
504903,https://twitter.com/NsuarezDiaz/status/1624069480463708160,Soros-Linked FCC Nominee Gigi Sohn WHITEWASHED Conservative Censorship | Newsbusters https://t.co/StAE4wWqEN,norma diaz 🍊,NsuarezDiaz,0.978197932
658244,https://twitter.com/openthebooksaus/status/1625644637791850496,@DarylLinabury Another Khazarian fake joo,GlamisTheHelperMouse 🐭,openthebooksaus,0.978114605
961080,https://twitter.com/discipleheart1/status/1625478284971483136,"@TheEmpire49 The modern nation of Israel today could not be what it is, without the blessing &amp; favor of God.

OK, so the globalist elites, the Rothschilds, the Bilderburgers, the Deep State, and all that jazz, maybe they’re good, but they’re not that good.

Think about it.",David: Disciple 1st / Patriot 2nd,discipleheart1,0.977862239
236867,https://twitter.com/monicaonairtalk/status/1623844474890727424,"Did the FBI partner with DHS to curate the next aggregated list of engineered domestic terrorists? Funding is obscure, doctrine is culturally Soros- wise as serpents- kids. https://t.co/4iI99WuGAy",Monica Matthews On Air,monicaonairtalk,0.977692544
1492976,https://twitter.com/MAGAlit1111/status/1625170285078134784,@backtolife_2023 Who ever this is she looks like a Soros clone.,Anya juliette,MAGAlit1111,0.977649927
442943,https://twitter.com/17AmericanTruth/status/1623529251390586880,"So apparently ""Communism is a Jewish construct to replace Christianity"" and stuff like famines were Jewish crimes but it isn't reported about because Jews control the media.
And this person obviously can't be anti-Semitic because ""anti-Semitism is a deception to deflect Jewish… https://t.co/TbIc3jXTjv https://t.co/59h5U5JP9y https://t.co/CmCUottn6V",Yaakov Strasberg,17AmericanTruth,0.977521539
286110,https://twitter.com/GoodTrueNews/status/1623956847966167040,"Must read
👇👇
Democrats being take down by FBi smells like Soros

https://t.co/V5k0y9DfJ9",GoodTrueNews,GoodTrueNews,0.977478504
863011,https://twitter.com/hyoozuz/status/1625544616324874240,"@MarxistsRevil They've got to be one of the most corrupt and damaging families in American history. Clintons, Obamas, Rothschilds, Rockefellers, Soros...Biden belongs in that group.",Truth is False,hyoozuz,0.977435529
69989,https://twitter.com/shortman5427/status/1625613199423971328,Meet Joe Biden’s FCC Nominee Gigi Sohn – Soros Supported Wing Nut Communist? https://t.co/0ORkoNNVhp via @redvoicenews,bill,shortman5427,0.977413893
1082276,https://twitter.com/Dantwittee/status/1624562506306924544,@amuse Put these animals in jail and throw out the key!  Though I'm sure George Soros chosen AGs have other ideas!,daniel,Dantwittee,0.977327585
41287,https://twitter.com/RobbersonJon/status/1623746203891695616,"@KLVeritas @Cbukur1 Agreed. And the roots can be traced back 100+ years easily 

Tavistok 

Morgan/Rothschild/Rockefeller 

The Fed

Chicago Institute 

Jack Parsons/GE/JPL

Bilderberg 

Stanford 

CNN (commercializing “news”)

Twitter/Facebook et al",Jon Robberson,RobbersonJon,0.97724086
1403603,https://twitter.com/morantraining/status/1625512034254069760,@ricwe123 Because world Jewry is trying to kill all the goy.,Gross Conduct,morantraining,0.977175593
1299374,https://twitter.com/John_Monahan/status/1624885575420456960,@joncoopertweets Probably Soros paid Dumbocrats,"John Monahan, Balloon Spotter 🇺🇸",John_Monahan,0.977022648
867747,https://twitter.com/GearDown10/status/1625193847755264000,"Brought to you by George Soros's ""Open Border Society"" and the Democratic Party. https://t.co/KRQHTHSZcl",GearDown,GearDown10,0.977000713
379634,https://twitter.com/raymeem/status/1623917906756255744,"@MichaelPSenger Why are jews running this shiit show getting away with murder!
The Christians have lost their ⚽️ &amp; 🧠!",Signreader,raymeem,0.976978719
1533132,https://twitter.com/AlinNYC5/status/1623376594772303872,"@udreams30 @StarrAli001 it really doesn't matter except for the embarrassment factor. 
@JoeBiden is NOT running the country.
it's being run by Obama, Jarrett, Rice as instructed by George Soros",Al NYC Constitutionalist,AlinNYC5,0.976868689
1063686,https://twitter.com/GloriaJH/status/1623225146373984256,The thing is-pics like this actually give Obama too much credit-he actually is another puppet with the string controls held by Soros - Open Society and/or Schwab WEF that’s my belief anyway 🥴 https://t.co/XtE45VA2hi https://t.co/CeLkrd1JLc,GloriaJH,GloriaJH,0.976846635
681869,https://twitter.com/RevAMDean/status/1623537393642115072,@Project_Veritas Remember what #45 said about everything that goes woke 🤔 Don't become another in the Operation Mockingbird series. Is it Soros or Pfizer or both 🧐🤨 @JamesOKeefeIII  IS Veritas. No one even looked your way before him. Big. Huge mistake you're making,Rev.Blazn_Star,RevAMDean,0.976824462
673099,https://twitter.com/jimmyjam30/status/1624965213312241664,"@Maldkor @MingoTango @UndeadNutri @Nature_and_Race If jews have that much power over white people, then clearly they are the superior race, no? How did they attain such power and influence exactly?",Jameson,jimmyjam30,0.976802409
361790,https://twitter.com/BeAccountable4u/status/1623691835494342656,@OleTimeyYore @NBCNews Defund Soros prosecutors,Accountability Addict 💪💥💪,BeAccountable4u,0.976758063
1096935,https://twitter.com/jomaeckel/status/1623348573373964288,"Elon Musk should buy the Dem Senate. Oh wait, Soros and Gates already did.",jo maeckel,jomaeckel,0.976669192
603912,https://twitter.com/GrizzlyNonna/status/1624763674006065152,@Jim_GarnerCO @PatrickByrne Again Jim check your sources before you bother me with these lies. Soros allegedly behind massive world-wide ‘fact-checking’ mission to silence dissent. https://t.co/1WSeYAuDsF https://t.co/YXnyPcSyBI,Northern Grandmother,GrizzlyNonna,0.976513028
36263,https://twitter.com/rainy2468/status/1624563330802229248,"@letitbemiller @lau56 @POTUS Sadly, Americans do not know who is governing this country. Definitely not Quid Pro Dementia Joe.  Most think its Soros and other billionaires in the NWO group.",laura a,rainy2468,0.976400733
379560,https://twitter.com/raymeem/status/1625426493013921792,@SKYRIDER4538 Heather MacDonald wrote an article on Ciy Journal detailing the Pritzkers the rich jewish family is backer of this new trend fashion or rather a tool to destroy western values! They have quite successful all around in pushing WASPs into the dust bin of history! They want 2b gods,Signreader,raymeem,0.976378202
279780,https://twitter.com/4freereign/status/1625560823593680896,"@RanjeevPuri F# your Soros weaponized fascist warfare.
You deploy these damaged weapons against innocents and want to disarm the innocents. 
He should have been in prison, with you.
Let's look at your elections and backing.",Freereign,4freereign,0.976333082
381777,https://twitter.com/wondergirl60s/status/1624449650466906112,"@ClownWorld_ The sweet sounds and sights of sanctuary cities, boyz!💩👻🤮🤡
George Soros funded DA’s has to stop or else this will keep happening.",wondergirl60s,wondergirl60s,0.976174593
1362290,https://twitter.com/arigotch/status/1623373631924408320,Jews like money,Byron West,arigotch,0.976151884
379612,https://twitter.com/raymeem/status/1624189841222275072,"@GoldsteinBrooke @washingtonpost Not reading a f’g article behind a paywall of a fish wrap! What was Matt saying or doing that indicated he was Jew? Activist get beaten every day in by Soros thugs likes of Andy Ngo!
Jews own Biden’s cabinet what else you want?",Signreader,raymeem,0.976151884
1080940,https://twitter.com/RonMays/status/1624128795086139392,Another Soros witch-hunt https://t.co/DMgaKWTVEe,Ron … Rock Solid Conservative & Crypto Man,RonMays,0.976083636
1210525,https://twitter.com/America1Eagle1/status/1625108448340856832,@backtolife_2023 Looking like Soros twin sister!,Country girl,America1Eagle1,0.976083636
1179969,https://twitter.com/Qualms19/status/1624819595252047872,@Hrstyyy It's been proven that he's a mossad plant,ℚ𝕦𝕒𝕝𝕞𝕢𝕨𝕒𝕥,Qualms19,0.976060808
628875,https://twitter.com/Margrz/status/1623724187419287552,"YOU Do More to Support BLM, Critical Race Theory and The Destruction of America, than George Soros Has Ever Done!  https://t.co/VhOSgN7tbr",margaret,Margrz,0.975808501
495478,https://twitter.com/BarbieDoll2020/status/1623779039642099712,"YOU Do More to Support BLM, Critical Race Theory and The Destruction of America, than George Soros Has Ever Done!  https://t.co/vS89Q3o8qr",Barbie2020,BarbieDoll2020,0.975808501
871072,https://twitter.com/Ohreeeally3/status/1623110161861865472,"@neontaster but Jews love money

deal with it",ohreally,Ohreeeally3,0.975623369
379583,https://twitter.com/raymeem/status/1625017441041682432,"@MargaretSaulino @ronbaker1000 @QualityTweets78 Chris Hughes former Face Book claimed he made Obummer the president likes of  Zuckerberg who paid all the ballot harvesters in Bidens selection!
Jew’s money has Americans where they wanted them be to be poorly educated clueless beggars",Signreader,raymeem,0.975576878
258185,https://twitter.com/carlyFr09838911/status/1623794914239877120,"@elonmusk Elon hurry up . I want off of this WEF WHO Bill Gates, Soros  Koch brothers Satanic view of this great planet.  Can I be on the discounted wait list.  I’m old so hurry up",carly Francis,carlyFr09838911,0.975530386
192421,https://twitter.com/mamawcaroline/status/1624056875024105472,@Tyler2ONeil @DailySignal Southern poverty is nothing but a hate group owned by George Soros!!!,Caroline,mamawcaroline,0.975366592
1284527,https://twitter.com/ClarkHedi/status/1625119786437951488,The Soros specialty. https://t.co/fkoDdUiMPg,Hédi (Orvos) Clark 🇭🇺🇦🇹🇨🇭🇩🇪🇺🇸,ClarkHedi,0.975366592
1057831,https://twitter.com/Mac72Terry/status/1623679828372213760,@davidhogg111 @POTUS I guess Soros’s check cleared?  Obey your master and keep writing tweets like this. 🙄,Terry McNeely Comedian,Mac72Terry,0.975343108
41362,https://twitter.com/RobbersonJon/status/1623386599370424320,"@JWLumley Til complete collapse. 

This isn’t a recession. It’s the end of the dollar. All the Luciferian money masters are on deaths door. And they’ve seen Rockefeller, Rothschild, Prince Phillip &amp; Brezinski die in recent years having not seen their precious phoenix rise from the ashes",Jon Robberson,RobbersonJon,0.975319624
566549,https://twitter.com/UniterOne01/status/1623697514695098368,Anyone know a prosecutor that isn’t owned by George Soros? https://t.co/ZnrMdWBwkt,UltraMAGAIndependent🇺🇸🇮🇹,UniterOne01,0.97529614
379572,https://twitter.com/raymeem/status/1625293077551407104,@FischerKing64 You don’t know porn is jewish one of the tool to make easy money &amp; destroy their antagonists the white Europeans Christians! Others is usury!,Signreader,raymeem,0.97508347
1211261,https://twitter.com/Hoodoo33/status/1625529475239739392,"This is an important story!!! George Soros bought and paid for prosecutor Kim Foxx, doing things behind the scenes, releasing more violent felons, this time after cutting them big checks🤬 https://t.co/wKcHYNhrp7",The Girl with the Voice,Hoodoo33,0.97482115
1096918,https://twitter.com/jomaeckel/status/1624515681147318272,Because Soros has backed LBGQT folks and gotten them into key Dem positions.  They are all on Team Crazy. https://t.co/3V9nZaZZHQ,jo maeckel,jomaeckel,0.974700987
650586,https://twitter.com/tainky131/status/1625293864327151616,"Imagine that!! Why is this name becoming common place in daily language??
George Soros-backed Global Disinformation Index under fire for blacklisting conservative media - Washington Times https://t.co/75ZkxsumSW",tainky 🦋,tainky131,0.974483371
915315,https://twitter.com/CharlieDUSA1/status/1625628610378825728,@AdamSchiff You need to stop lying and making a jackass out of yourself! You need chaos to function as you’re a Soros lackey.,Charlie D. USA#1,CharlieDUSA1,0.974263906
571563,https://twitter.com/SCcoast_agent/status/1624235178481557504,"#Zelenskyy just a con
He was placed into the presidency, sponsored by  then billion oligarch &amp; the US is sending him all our money and artillery....Obama funded Soros w/ US dollars to overthrow Crimea 
#Ukraine️ biggest money laundering scheme, biolabs and intentional war! https://t.co/MDFYzbkDZP",2MinutesToMidnight,SCcoast_agent,0.974042594
402617,https://twitter.com/rstemler1/status/1625213844489379840,"@Scott_Wiener All Elon Musk did was expose Yoel Roth's actions.

Yoel is now facing the very real consequences of his actions.",C/SAR Diver 🇺🇸🐻⚔,rstemler1,0.974017978
1204185,https://twitter.com/pmishkin12/status/1623342214431621120,"@AP4Liberty Fascism and Marxism are both children of the Jacobinism, just like Christianity and Islam are both children of Judaism. They are both cut from the same cloth, the fact that they oppose each other is irrelevant.",David | Seeking Sophrosyne,pmishkin12,0.973943651
717354,https://twitter.com/ImagePositive/status/1624410662926516224,@Edwin07011 Is it true Wikipedia is owned by George Soros??,"Grace Miller, CPSC",ImagePositive,0.973594487
22364,https://twitter.com/Bethslone112/status/1625623586303094784,@johnpavlovitz Have you ever seen a gun go off by itself???  It’s the Soros attys who let the criminals out in a day!!!,Beth slone,Bethslone112,0.973594487
195132,https://twitter.com/Justwanttruth1/status/1625615067701219328,@Sully_720 Why did that Soros “progressive” drop his felony charges?  He should have been in jail!,CaliPatriotGal,Justwanttruth1,0.97354424
1540746,https://twitter.com/KagaNews/status/1625518674290302976,"Soros-backed groups conspired to silence, defund conservative news outlets with government help - TheBlaze https://t.co/QF7MPmbUTj",KAG NEWS,KagaNews,0.973493814
658253,https://twitter.com/openthebooksaus/status/1625639635732033536,@Project_Veritas Aren’t you just more Khazarian mafia media?,GlamisTheHelperMouse 🐭,openthebooksaus,0.973468661
585751,https://twitter.com/cometfb1Irvin/status/1624034304652083200,SOROS IS PUBLIC ENEMY # 1.  IF WE HAD A REAL C.I.A. OR F.B.I. WE WOULD HAVE DEALT WITH THIS INTERNATIONAL KILLER A LONG TIME AGO. https://t.co/UyeLgLz80q,Irvin Sigler,cometfb1Irvin,0.973468661
634652,https://twitter.com/skehoemusic/status/1625461952079335424,"@LaurieRoberts @markzbarabak This being said by a Soros funded outlet. Soros, who literally sponsors coups around the world. Thank you @WendyRogersAZ The irony here in calling Wendy crazy @ArizonaSunTimes",Sean Daniel Kehoe 🐅,skehoemusic,0.973367512
65621,https://twitter.com/KanekoaTheGreat/status/1623404156705980416,"13) @JoeRogan and @ComicDaveSmith break down the Obama admin overthrowing Ukraine's government:

""All these Soros-funded NGOs funded the militias on the ground... There's a tape of Victoria Nuland talking about who would be the new government... We overthrew their government."" https://t.co/d6hRcjHSUq",kanekoa.substack.com,KanekoaTheGreat,0.973113239
628595,https://twitter.com/smashfactor60/status/1624525807199862784,"@GarandThumb1 Lets let Russia get rid of chem labs,  pedo labs, organ harvest labs, rothchild servers,  nazi azov,  usa money laundering orgs......  then worry about Russia...",setter heaven,smashfactor60,0.973010898
130793,https://twitter.com/BaloneTone/status/1623462030169473024,@realDailyWire Hey @RepAOC LET’S TALK ABOUT YOUR CONNECTION TO GEORGE SOROS!!! HOW ABOUT THAT??? YOU SHOULD NOT BE IN CONGRESS…Cheats.,NoMorePCness 🤦🏻‍♀️😷😉😂🇺🇸,BaloneTone,0.973010898
1309380,https://twitter.com/akaBarni/status/1625317099257344000,"@ClayTravis @BrookingsInst @clayandbuck @nytimes Sadly, today, Brookings is nothing more than a Dem China shill op paid for by Soros and the #CCP. Zero credibility. https://t.co/VuUuBBtHW7",Tenn Bear 🐻,akaBarni,0.972571492
